name,mac address,encryption,lat,lon
None,F6:AB:82:65:A6:D2,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491938,-92.132416
None,F6:AB:82:AF:03:98,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491752,-92.132703
None,F6:AB:82:B5:F5:6D,WPA+AES-CCM WPA+PSK WPA+TKIP,32.485466,-92.158920
None,F6:AB:82:C2:CE:B9,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488473,-92.165964
None,F6:AB:82:C2:D2:66,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487003,-92.152946
xfinitywifi,F6:ED:A5:6F:B9:A0,None,32.492321,-92.124405
None,F6:FE:07:6F:8C:C0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488474,-92.166023
GPI,F8:0F:6F:28:61:00,WPA+AES-CCM WPA+PSK,32.486763,-92.147350
GPI_Guest,F8:0F:6F:28:61:01,WPA+AES-CCM WPA+PSK,32.486757,-92.147324
GPI-Secure,F8:0F:6F:28:61:02,WPA+AES-CCM,32.486573,-92.147957
GPI-Equipment,F8:0F:6F:28:61:03,WPA+AES-CCM WPA+PSK,32.486724,-92.147428
ATT4xG6eiS,F8:18:97:01:CF:A5,WPA+AES-CCM WPA+PSK,32.493012,-92.123668
ATT9upN8Y8,F8:18:97:3E:76:A2,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491913,-92.125317
ATT7iEI6fZ,F8:18:97:5F:A5:16,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491684,-92.125495
ATT9pmT4cs,F8:18:97:BD:A7:51,WPA+AES-CCM WPA+PSK,32.495582,-92.125172
ATT3Att9tl,F8:18:97:BF:1D:55,WPA+AES-CCM WPA+PSK,32.487234,-92.139810
DETHLAB,F8:18:97:C5:9E:B5,WPA+AES-CCM WPA+PSK,32.498908,-92.129053
NotFreeEither,F8:18:97:D9:3D:5D,WPA+AES-CCM WPA+PSK,32.492571,-92.124008
ATT3jNe3HS,F8:2C:18:43:31:1D,WPA+AES-CCM WPA+PSK,32.489313,-92.143195
ATT7zDV5JS,F8:2C:18:79:7E:4D,WPA+AES-CCM WPA+PSK,,
ATT75FEj3A,F8:2C:18:7E:7B:51,WPA+AES-CCM WPA+PSK,32.491231,-92.133528
ATT4HvJGDS,F8:2D:C0:6F:DA:D0,WPA+AES-CCM WPA+PSK,32.493712,-92.124340
ATTa3TKSBA,F8:2D:C0:AC:DE:20,WPA+AES-CCM WPA+PSK,,
ATT4Ys2s22,F8:2D:C0:AC:F1:D0,WPA+AES-CCM WPA+PSK,,
ATTKVFHFi2,F8:2D:C0:AD:38:B0,WPA+AES-CCM WPA+PSK,,
ATTppbt2pi,F8:2D:C0:B6:54:F0,WPA+AES-CCM WPA+PSK,,
dmglenno,F8:35:DD:64:B1:51,WPA+AES-CCM WPA+PSK,32.488196,-92.160489
Our House,F8:8B:37:F4:91:B8,WPA+AES-CCM WPA+PSK,32.493091,-92.123184
Henryclan2007,F8:8B:37:F5:24:68,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491545,-92.125648
Boatwright306,F8:A0:97:3F:9B:38,WPA+AES-CCM WPA+PSK,32.485736,-92.159474
Keisha,F8:A0:97:E8:F5:BC,WPA+AES-CCM WPA+PSK,32.496033,-92.125580
SCOTT,F8:ED:A5:6F:B9:A0,WPA+AES-CCM WPA+PSK,32.492697,-92.124429
ATTXQPgWjA,F8:F5:32:73:9C:E0,WPA+AES-CCM WPA+PSK,32.499465,-92.129801
ATT4JaTVvS,F8:F5:32:7D:45:90,WPA+AES-CCM WPA+PSK,,
GreenResidence,F8:F5:32:8C:E7:EE,WPA+AES-CCM WPA+PSK,32.491733,-92.167994
King,F8:F5:32:94:0D:73,WPA+AES-CCM WPA+PSK,32.487912,-92.141765
Orr1,F8:F5:32:96:54:24,WPA+AES-CCM WPA+PSK,32.487999,-92.161073
None,FA:8F:CA:31:66:D6,None,32.499009,-92.128420
Master Bedroom TV.b,FA:8F:CA:54:A4:65,None,32.493117,-92.166721
None,FA:8F:CA:55:5F:5A,None,32.487133,-92.156273
None,FA:8F:CA:6A:F6:81,None,,
Chromecast Speaker.a,FA:8F:CA:70:64:DF,None,32.498985,-92.128439
None,FA:8F:CA:7A:A2:BC,None,32.495472,-92.125071
None,FA:8F:CA:7F:27:83,None,32.492722,-92.167610
None,FA:9F:EC:04:FE:C2,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493446,-92.129987
None,FA:A0:97:B3:7E:B1,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494591,-92.178116
None,FA:AA:A0:00:0E:A8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491898,-92.164822
None,FA:AA:A0:65:ED:08,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493865,-92.126749
None,FA:AA:A0:7D:5B:B8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.498519,-92.127808
None,FA:AA:A0:89:8D:28,WPA+AES-CCM WPA+PSK WPA+TKIP,32.490158,-92.135231
None,FA:AA:A0:97:94:A8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488459,-92.164627
None,FA:AA:A0:98:1E:68,WPA+AES-CCM WPA+PSK WPA+TKIP,,
None,FA:AA:A0:99:1B:38,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487068,-92.155124
None,FA:AA:A0:9F:96:28,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493521,-92.123344
None,FA:AA:A0:CA:FA:80,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488410,-92.161169
None,FA:F5:32:94:0D:73,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487758,-92.141614
None,FA:F5:32:96:54:24,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488065,-92.160822
HP-Print-45-Officejet Pro 8600,FC:15:B4:A6:9A:45,None,32.494671,-92.178215
DIRECT-A6-HP ENVY 4510 series,FC:3F:DB:7E:DB:A7,WPA+AES-CCM WPA+PSK,32.492981,-92.127281
DIRECT-B7-HP OfficeJet 4650,FC:3F:DB:E5:86:B8,WPA+AES-CCM WPA+PSK,32.489521,-92.143364
ValerieQjay,FC:51:A4:02:77:35,WPA+AES-CCM WPA+PSK,32.491907,-92.169944
Steveo5150,FC:51:A4:0B:C0:A6,WPA+AES-CCM WPA+PSK,32.485620,-92.160861
Carranza,FC:51:A4:18:50:3F,WPA+AES-CCM WPA+PSK,32.488529,-92.167842
Dollie Marie,FC:51:A4:1A:E6:F9,WPA+AES-CCM WPA+PSK,32.498299,-92.127410
SABRINA,FC:51:A4:24:17:AB,WPA+AES-CCM WPA+PSK,32.493347,-92.123184
Jag,FC:51:A4:28:3E:94,WPA+AES-CCM WPA+PSK,32.491917,-92.171455
Home106,FC:51:A4:28:D8:62,WPA+AES-CCM WPA+PSK,32.492785,-92.163566
Laura Shawn,FC:51:A4:29:4A:76,WPA+AES-CCM WPA+PSK,32.485873,-92.158988
Jenny's Wifi,FC:51:A4:29:4C:33,WPA+AES-CCM WPA+PSK,32.492947,-92.163548
Rathbun2,FC:51:A4:AE:F6:D0,WPA+AES-CCM WPA+PSK,32.490501,-92.167953
O-H-I-O,FC:51:A4:AF:D9:CE,WPA+AES-CCM WPA+PSK,32.488621,-92.142469
Evans,FC:51:A4:AF:DD:34,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494269,-92.177738
GetYoOwnShit,FC:51:A4:D5:B1:26,WPA+AES-CCM WPA+PSK,32.485793,-92.161289
ATT8CGAfEa,FC:AE:34:12:8E:F0,WPA+AES-CCM WPA+PSK,32.499035,-92.129150
ATTm5RikI2,FC:AE:34:39:05:80,WPA+AES-CCM WPA+PSK,32.492286,-92.129034
Barnhart,FC:EC:DA:38:C0:CE,WPA+AES-CCM WPA+PSK,32.486801,-92.156573
DEI,FC:EC:DA:3E:D5:CC,WPA+AES-CCM WPA+PSK,32.487083,-92.154705
DEI,FC:EC:DA:3E:DB:BE,WPA+AES-CCM WPA+PSK,32.487078,-92.154763
DEI,FC:EC:DA:3E:DC:0A,WPA+AES-CCM WPA+PSK,32.487025,-92.153668
DEI,FC:EC:DA:3E:DF:D7,WPA+AES-CCM WPA+PSK,32.486958,-92.152503
FIRSTWEST,FC:EC:DA:F4:22:44,None,,
None,FE:2E:48:99:08:A3,WPA+AES-CCM WPA+TKIP,32.498972,-92.129105
None,FE:2E:48:E8:CC:90,WPA+AES-CCM WPA+TKIP,32.492271,-92.126645
None,FE:51:A4:24:17:AB,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493347,-92.123184
None,FE:64:4B:14:A4:CD,WPA+AES-CCM WPA+TKIP,32.493083,-92.166650
None,FE:64:4B:33:13:25,WPA+AES-CCM WPA+TKIP,32.491786,-92.125447
None,FE:64:4B:36:E7:9B,WPA+AES-CCM WPA+TKIP,32.491682,-92.167317
None,FE:65:DE:AA:82:E3,WPA+AES-CCM WPA+PSK,32.491855,-92.166337
None,FE:A1:83:B1:7E:A0,WPA+AES-CCM WPA+PSK,32.488533,-92.168137
None,FE:A6:67:75:A9:DC,WPA+AES-CCM WPA+PSK,,
None,FE:A6:67:7B:6D:5E,WPA+AES-CCM WPA+PSK,32.493404,-92.130044
None,FE:A6:67:C7:87:44,WPA+AES-CCM WPA+PSK,32.493064,-92.130654
None,FE:A6:67:D9:82:C8,WPA+AES-CCM WPA+PSK,32.490042,-92.135409
None,FE:A6:67:D9:E6:65,WPA+AES-CCM WPA+PSK,32.490557,-92.134593
None,FE:A6:67:F8:D0:19,WPA+AES-CCM WPA+PSK,,
None,FE:EC:DA:3E:D5:CC,WPA+AES-CCM WPA+PSK,32.487062,-92.154143
None,FE:EC:DA:3E:DB:BE,WPA+AES-CCM WPA+PSK,32.487074,-92.154616
None,FE:EC:DA:3E:DC:0A,WPA+AES-CCM WPA+PSK,32.487030,-92.153486
None,FE:EC:DA:3E:DF:D7,WPA+AES-CCM WPA+PSK,32.487010,-92.153205
MCW,FE:EC:DA:95:A7:06,WPA+AES-CCM WPA+PSK,,
FW_MEDIA,FE:EC:DA:F4:22:44,WPA+AES-CCM WPA+PSK,,
